cliente_id,customer_id_original,nome,idade,genero,cidade,estado,renda_mensal,saldo_atual,score_credito,tempo_relacionamento,produtos_ativos,tem_cartao_credito,membro_ativo,perfil_risco,data_cadastro,churn_flag,origem_dado,qtd_transacoes,valor_total,ticket_medio,desvio_valor,maior_transacao,menor_transacao,ultimo_movimento,primeira_transacao,qtd_outliers,dias_desde_ultima_transacao,meses_atividade,valor_credito,valor_debito,valor_pix,valor_transferencia,valor_macro_essencial,valor_macro_financeiro,valor_macro_investimento,valor_macro_lazer,valor_macro_outros,pct_canal_digital,media_mensal,desvio_mensal,pico_mensal,meses_relacionamento,razao_saldo_renda,gasto_total_saida,pressao_financeira,intensidade_credito,razao_gasto_renda,pct_essencial,pct_financeiro,pct_investimento,pct_lazer,pct_outros
C001704,15750466,Rhodes,42,Masculino,Berlim,Alemanha,16515.23,85839.62,790,1,1,1,0,Moderado,2023-08-31,0,public_kaggle_churn_modelling,25,59290.700000000004,2371.628,2381.6856276595363,11120.94,421.15,2025-04-18,2024-01-27,2,13,15,19917.31,20567.260000000002,6397.27,12408.86,29821.57,1566.8899999999999,14712.6,13189.640000000001,0.0,0.72,5929.070000000001,4690.824445122153,14543.28,20,5.197603666433952,39373.39,2.384065495908928,0.335926376311968,3.590062021540118,0.5029721355963076,0.02642724744352824,0.24814346938052678,0.22245714757963728,0.0
C001705,15739054,Y?,29,Feminino,Paris,Franca,11783.67,96974.97,654,4,1,0,1,Arrojado,2020-08-30,0,public_kaggle_churn_modelling,23,52507.25,2282.9239130434785,2124.7961095077917,7955.32,68.94,2025-04-29,2024-01-14,5,2,16,29714.15,14093.44,5191.8099999999995,3507.85,34328.92,903.5799999999999,8833.8,8440.949999999999,0.0,0.7391304347826086,4375.604166666667,3320.868406531527,11859.26,57,8.229606735422836,22793.1,1.9342955123488692,0.5659056606468631,4.4559335079818085,0.6537939046512624,0.01720867118350323,0.16823962405191661,0.16075780011331767,0.0
C001706,15612771,Bell,35,Masculino,Paris,Franca,1000.0,148172.44,452,4,1,1,1,Moderado,2020-08-29,0,public_kaggle_churn_modelling,33,8255.92,250.17939393939395,264.05482660968573,911.93,30.53,2025-04-28,2024-01-10,0,3,16,5941.8,1035.27,538.0,740.85,2139.38,3734.41,526.88,1208.47,646.78,0.7575757575757576,550.3946666666667,574.7541295677988,1694.94,57,148.17244,2314.12,2.31412,0.7197017412959428,8.25592,0.25913284043450036,0.4523311756896869,0.06381844785317688,0.14637617612573767,0.07834135989689822
C001707,15788483,Kerr,38,Masculino,Madrid,Espanha,10573.04,0.0,719,0,1,1,0,Conservador,2024-08-27,0,public_kaggle_churn_modelling,27,66269.29000000001,2454.4181481481482,2924.6714199915978,9531.25,234.59,2025-04-05,2024-01-05,5,26,15,41925.71,8962.1,9185.7,6195.780000000001,45783.88,8853.31,10313.5,514.19,804.4100000000001,0.7777777777777778,4733.520714285715,5440.206755716698,17362.15,8,0.0,24343.58,2.3024201175820767,0.6326566951298255,6.267761211534242,0.6908762716486021,0.1335959688114962,0.15563015689469434,0.007759099275094089,0.012138503370113064
C001708,15732832,Jideofor,40,Feminino,Paris,Franca,3421.07,0.0,707,5,2,1,0,Conservador,2019-08-28,0,public_kaggle_churn_modelling,27,17020.27,630.3803703703704,762.7962919642918,3042.05,138.44,2025-04-27,2024-01-14,0,4,16,8030.1,4231.22,3190.3,1568.65,4884.63,717.94,2498.84,5637.12,3281.7400000000002,0.7037037037037037,1215.7335714285714,1107.5364073585686,3626.4800000000005,69,0.0,8990.170000000002,2.6278825045965157,0.47179627585226325,4.975130587798554,0.2869889843110597,0.042181469506652955,0.1468155323035416,0.33120038636284854,0.19281362751589723
C001709,15772892,Robertson,49,Feminino,Paris,Franca,8813.33,0.0,699,2,1,0,0,Conservador,2022-08-26,0,public_kaggle_churn_modelling,15,12721.23,848.082,293.131124954589,1312.38,285.08,2025-03-16,2024-01-25,0,46,14,0.0,2833.31,4928.41,4959.51,9602.84,0.0,0.0,3118.39,0.0,0.8,1156.4754545454546,752.2678409896789,2568.39,33,0.0,12721.23,1.4434078832858863,0.0,1.4434078832858863,0.7548672573328209,0.0,0.0,0.2451327426671792,0.0
C001710,15713843,Kao,30,Masculino,Madrid,Espanha,2328.09,0.0,850,2,2,0,1,Moderado,2022-08-25,0,public_kaggle_churn_modelling,30,13286.800000000001,442.8933333333334,443.272635887257,1931.63,128.63,2025-04-23,2024-01-18,0,8,15,5983.82,3434.34,2011.28,1857.3600000000001,3002.93,154.35,7606.37,1252.25,1270.9,0.8333333333333334,885.7866666666666,664.4278268089735,2075.02,33,0.0,7302.9800000000005,3.1368976285281067,0.45035825029352433,5.707167678225498,0.22600851973387118,0.01161679260619562,0.5724756901586536,0.09424767438359875,0.09565132311768071
C001711,15567993,Palmer,28,Masculino,Madrid,Espanha,6612.99,134766.85,828,8,1,1,0,Moderado,2016-08-25,0,public_kaggle_churn_modelling,22,25997.85,1181.7204545454545,1433.3273997589608,6099.17,249.62,2025-03-12,2024-01-07,3,50,14,13507.38,6165.12,3566.2200000000003,2759.13,12631.779999999999,541.27,5162.5199999999995,7309.099999999999,353.18,0.6363636363636364,2363.440909090909,2188.0384793620724,7656.620000000001,106,20.37910990338712,12490.470000000001,1.8887779960350766,0.5195575787997854,3.93133060839348,0.4858778706700746,0.02081979856026556,0.19857488215371655,0.28114247908961704,0.013584969526326216
C001712,15617603,Mackay,30,Masculino,Berlim,Alemanha,8515.02,123210.56,850,5,2,1,1,Arrojado,2019-08-24,0,public_kaggle_churn_modelling,37,66099.96,1786.4854054054056,1888.4031474084636,6476.98,345.3,2025-04-24,2024-01-20,8,7,15,41446.0,9753.95,7648.66,7251.35,21548.04,19996.5,6911.67,12599.39,5044.360000000001,0.7567567567567568,4406.664000000001,2838.0257249760293,8932.11,69,14.469791028089187,24653.960000000003,2.895349629243384,0.6270200466081975,7.762748648858135,0.32599172525974296,0.3025190938088313,0.10456390593882356,0.19061115922006608,0.07631411577253602
C001713,15744983,Burgmann,47,Masculino,Madrid,Espanha,7976.64,139887.01,712,1,1,1,1,Arrojado,2023-08-22,0,public_kaggle_churn_modelling,22,27688.86,1258.5845454545454,1481.799620897725,5836.27,246.31,2025-04-19,2024-01-07,2,12,16,11484.18,7899.08,4426.42,3879.18,17210.25,365.08,8508.81,1358.41,246.31,0.7727272727272727,2307.405,2161.64432899629,6813.3,21,17.537084536847594,16204.68,2.0315170297268024,0.4147581373881048,3.4712435311108436,0.6215586340499392,0.013185085987649905,0.3073008422881982,0.049059802389841985,0.008895635284370682
C001714,15630419,Davis,44,Masculino,Paris,Franca,4760.13,149961.11,634,9,1,1,0,Conservador,2015-08-23,0,public_kaggle_churn_modelling,22,14029.31,637.695909090909,625.6594916578147,3305.31,81.06,2025-04-01,2024-02-10,1,30,14,3305.31,5566.03,4265.17,892.8,7179.25,3305.31,1570.74,1788.5900000000001,185.42,0.6363636363636364,1275.391818181818,1026.841465688041,4033.21,118,31.503574482209515,10724.0,2.252879648244901,0.2356003253189216,2.9472535413948777,0.5117322234664428,0.2356003253189216,0.11196131527494937,0.12748952015459064,0.013216615785095632
C001715,15738828,Milano,45,Masculino,Berlim,Alemanha,13539.84,152880.97,730,6,1,0,0,Moderado,2018-08-21,0,public_kaggle_churn_modelling,24,81716.37,3404.8487499999997,4023.9216836178207,14202.85,638.39,2025-04-29,2024-01-05,6,2,16,53769.770000000004,14708.07,10863.9,2374.63,21459.579999999998,12364.01,18522.16,18403.05,10967.57,0.75,7428.760909090909,8356.53197992978,23987.39,82,11.291194726082436,27946.6,2.064027344488561,0.6580048771133619,6.035253740073737,0.2626105393570468,0.15130395537638297,0.22666400869250555,0.22520640601142708,0.13421509056263758
C001716,15778025,Dellucci,43,Masculino,Berlim,Alemanha,16234.04,108589.47,685,9,2,0,1,Arrojado,2015-08-21,0,public_kaggle_churn_modelling,25,80914.07,3236.5628,4078.562670329381,14976.69,664.67,2025-04-30,2024-01-25,4,1,15,48645.02,12623.6,6207.26,13438.19,41568.39,1310.97,23837.03,14197.68,0.0,0.8,6224.15923076923,4897.899299914984,14976.69,118,6.688998548728474,32269.050000000003,1.9877399587533358,0.6011935872216042,4.984222658069094,0.5137350030717772,0.01620200293966179,0.294596848236654,0.17546614575190692,0.0
C001717,15799479,Coles,33,Masculino,Madrid,Espanha,10337.14,0.0,809,9,1,1,1,Moderado,2015-08-20,0,public_kaggle_churn_modelling,36,91310.02,2536.3894444444445,2659.2958457455766,8471.08,508.35,2025-04-23,2024-01-31,8,8,15,58814.4,13685.32,11023.46,7786.84,38808.69,30655.04,10014.67,5470.73,6360.89,0.6944444444444444,6087.334666666667,8034.221758557814,26050.52,118,0.0,32495.62,3.1435793652789843,0.6441176992404557,8.833199511663768,0.4250211532096916,0.3357248196857256,0.109677667357865,0.05991379697430796,0.06966256277240987
C001718,15684269,Gray,35,Feminino,Madrid,Espanha,1498.95,56674.48,707,3,1,1,0,Conservador,2021-08-17,1,public_kaggle_churn_modelling,19,4327.1,227.74210526315792,241.80084577507967,1006.82,53.59,2025-04-23,2024-01-14,0,8,16,1782.0500000000002,979.54,762.34,803.1700000000001,1912.6,98.4,1224.54,1091.56,0.0,0.5789473684210527,393.37272727272733,296.80126859873457,1006.82,45,37.809453283965446,2545.05,1.6978885219653759,0.4118347160916087,2.886754061176157,0.44200503801622326,0.022740403503501188,0.2829932287213145,0.25226132975896093,0.0
C001719,15762745,Macvitie,32,Masculino,Madrid,Espanha,11137.78,0.0,648,8,1,1,0,Conservador,2016-08-17,0,public_kaggle_churn_modelling,20,49259.61,2462.9805,2777.713110220206,9453.72,613.73,2025-04-26,2024-01-02,4,5,16,30987.27,10193.97,5173.31,2905.06,27786.61,8390.73,9453.72,2987.54,641.01,0.8,4478.146363636363,3725.801422129936,10612.019999999999,106,0.0,18272.34,1.6405728969327817,0.6290604006000048,4.422749416849677,0.5640850587327021,0.17033691496948514,0.19191625755867736,0.06064887643243623,0.01301289230669914
C001720,15746970,Townsend,57,Feminino,Madrid,Espanha,2091.76,0.0,760,1,2,1,1,Moderado,2023-08-15,0,public_kaggle_churn_modelling,27,9654.77,357.58407407407407,398.3519262802993,1495.08,90.34,2025-03-24,2024-02-19,0,38,13,5066.379999999999,2423.41,1340.6,824.38,6679.96,1799.8799999999999,432.76,567.23,174.94,0.6666666666666666,742.6746153846154,641.0152756190159,1941.06,21,0.0,4588.389999999999,2.193554709909358,0.5247540852863403,4.615620338853406,0.6918818366465488,0.18642391273950595,0.0448234396055007,0.05875127009757871,0.01811954091086582
C001721,15725024,Pope,33,Feminino,Berlim,Alemanha,2777.57,105663.56,805,3,2,0,1,Arrojado,2021-08-14,0,public_kaggle_churn_modelling,22,12040.09,547.2768181818182,624.1541440594117,2105.29,64.41,2025-04-29,2024-03-05,0,2,14,7224.23,2561.69,1271.4,982.77,3190.28,2062.51,4814.53,206.69,1766.08,0.6363636363636364,1094.5536363636363,1127.8881158277422,2883.28,45,38.041727121188664,4815.860000000001,1.7338392911789804,0.6000146178309298,4.334756639796656,0.2649714412433794,0.1713035367675823,0.3998749178785208,0.01716681519822526,0.14668328891229218
C001722,15592116,Jensen,39,Feminino,Paris,Franca,1000.0,0.0,585,7,2,1,0,Conservador,2017-08-14,0,public_kaggle_churn_modelling,31,4281.26,138.1051612903226,139.78296686580399,798.5,46.56,2025-01-28,2024-01-04,0,93,13,1227.67,1046.91,1764.83,241.85000000000002,1914.5900000000001,1163.26,780.5600000000001,376.29,46.56,0.6129032258064516,356.7716666666667,301.600885814751,1071.42,94,0.0,3053.59,3.0535900000000002,0.2867543667051289,4.2812600000000005,0.4472024590891467,0.2717097303130387,0.1823201580843023,0.08789234944852684,0.010875303064985542
C001723,15624391,Thomson,30,Feminino,Madrid,Espanha,14863.42,100683.54,595,5,1,1,1,Moderado,2019-08-13,0,public_kaggle_churn_modelling,28,82317.68,2939.9171428571426,3170.046059665213,11857.15,754.95,2025-04-26,2024-01-28,5,5,15,47122.58,13428.529999999999,12027.47,9739.1,46096.6,17960.15,0.0,7310.61,10950.32,0.5357142857142857,6332.12923076923,4915.879734458289,13621.35,70,6.7739147517866005,35195.1,2.367900523567254,0.5724478629621244,5.538273156514449,0.5599841978053803,0.21818095456528905,0.0,0.08880971864124451,0.13302512898808616
C001724,15567422,Chiazagomekpele,42,Masculino,Paris,Franca,13558.16,0.0,630,6,2,1,0,Conservador,2018-08-12,0,public_kaggle_churn_modelling,28,84111.0,3003.964285714286,3575.556460317987,14754.86,714.58,2025-04-18,2024-01-01,5,13,16,49785.72,18975.7,8810.300000000001,6539.28,49674.35,11105.46,18031.37,4585.24,714.58,0.75,6007.928571428572,6240.348758334261,18957.66,82,0.0,34325.28,2.531706367235672,0.5919049827014302,6.203717908624769,0.5905808990500647,0.13203338445625423,0.2143758842481958,0.054514153915659065,0.008495678329826064
C001725,15612627,Ozuluonye,29,Masculino,Berlim,Alemanha,6717.28,139541.58,627,5,2,1,0,Conservador,2019-08-11,0,public_kaggle_churn_modelling,32,39383.15,1230.7234375,1455.417762926728,5620.8,169.48,2025-04-13,2024-01-09,4,18,15,19704.91,6680.9400000000005,5824.25,7173.05,24803.7,499.95,6885.77,6093.09,1100.6399999999999,0.65625,2625.5433333333335,2357.224878325196,7230.42,70,20.773524402734438,19678.24,2.929495271895768,0.5003385965825486,5.862960900840817,0.629804878482295,0.012694515293977245,0.17484050920253966,0.15471311969712936,0.027946977324058635
C001726,15574879,Wright,37,Feminino,Berlim,Alemanha,1928.88,121801.72,631,2,2,0,1,Moderado,2022-08-09,0,public_kaggle_churn_modelling,28,9506.7,339.52500000000003,324.078914092323,1265.86,91.03,2025-04-22,2024-02-19,0,9,14,4388.44,2411.64,1480.23,1226.39,4738.51,1232.11,2400.71,1044.34,91.03,0.6785714285714286,864.2454545454547,625.9029195069095,1977.08,33,63.14634399236863,5118.26,2.6534880345070713,0.4616154922317943,4.928611422172453,0.49843899565569544,0.12960438427635246,0.25252821694173583,0.1098530510061325,0.00957535212008373
C001727,15745107,Lung,38,Masculino,Berlim,Alemanha,7491.13,112281.7,776,5,1,0,1,Arrojado,2019-08-09,0,public_kaggle_churn_modelling,33,46598.57,1412.0778787878787,1637.4452051571789,6765.47,303.94,2025-04-26,2024-01-19,5,5,15,27835.73,9181.28,4912.5,4669.06,28017.4,6074.5599999999995,3760.87,3560.52,5185.219999999999,0.7878787878787878,3584.5053846153846,3531.1079599483014,12657.62,70,14.988619874438168,18762.84,2.5046741946809092,0.59735159254887,6.220499444009115,0.6012502100386342,0.13035936510498067,0.08070784146380458,0.07640835330354558,0.1112742300890349
C001728,15734491,Lombardo,36,Feminino,Madrid,Espanha,1000.0,0.0,676,4,2,1,1,Moderado,2020-08-07,0,public_kaggle_churn_modelling,31,4210.57,135.8248387096774,117.49285365135951,634.04,54.97,2025-04-26,2024-01-12,0,5,16,1094.31,1337.61,1198.92,579.73,2679.35,209.32,363.85,958.05,0.0,0.6774193548387096,350.8808333333333,227.49673673816764,911.7199999999999,58,0.0,3116.26,3.11626,0.259895928579741,4.21057,0.6363390229826366,0.04971298422778864,0.08641347846016098,0.22753451432941385,0.0
C001729,15675320,Leonard,40,Feminino,Madrid,Espanha,10268.23,93499.82,758,5,2,0,0,Moderado,2019-08-07,0,public_kaggle_churn_modelling,30,68736.91,2291.2303333333334,2552.4461342453483,9374.1,493.41,2025-04-30,2024-02-19,6,1,15,42770.42,12735.55,8457.25,4773.6900000000005,31005.0,8175.84,10998.01,10090.89,8467.17,0.7333333333333333,4909.779285714286,5459.21899411581,16460.94,70,9.105738768999137,25966.489999999998,2.528818501338595,0.6222336732913947,6.694134237351521,0.45106770147217845,0.11894395602013533,0.16000151883464064,0.14680453340134142,0.12318229027170409
C001730,15643824,Johnston,33,Masculino,Paris,Franca,6215.7,132255.99,637,0,2,0,1,Moderado,2024-08-04,0,public_kaggle_churn_modelling,36,36792.18,1022.005,1158.5392844304295,4688.57,296.04,2025-04-01,2024-01-17,4,30,15,16786.739999999998,11526.93,5713.14,2765.37,13861.39,8957.33,6180.17,2590.73,5202.5599999999995,0.8055555555555556,2299.51125,2235.8328278022786,6544.17,9,21.277730585452964,20005.44,3.2185337130170373,0.45625836794666685,5.9192335537429415,0.3767482655281639,0.2434574412280001,0.16797509688200046,0.07041523497656295,0.14140396138527261
C001731,15643438,P'eng,20,Masculino,Paris,Franca,2607.4,0.0,850,7,2,1,0,Conservador,2017-08-05,0,public_kaggle_churn_modelling,22,10422.2,473.73636363636365,531.5641654368957,2151.61,117.35,2025-04-29,2024-01-10,0,2,16,5188.530000000001,2738.29,1601.21,894.17,6265.360000000001,272.82,2600.15,674.01,609.86,0.6363636363636364,801.7076923076924,722.7436297788431,2151.61,94,0.0,5233.67,2.0072370944235636,0.49783443035059777,3.997161923755465,0.6011552263437662,0.026176814875937898,0.24948187522787893,0.06467060697357563,0.05851547657884132
C001732,15721730,Amechi,44,Feminino,Madrid,Espanha,4880.11,0.0,601,4,2,1,0,Conservador,2020-08-03,0,public_kaggle_churn_modelling,29,25195.3,868.803448275862,911.3456036553698,3349.88,244.96,2025-02-22,2024-01-05,2,68,14,12250.92,8012.92,2944.7200000000003,1986.74,11902.57,0.0,926.1,8405.54,3961.09,0.5862068965517241,1938.1,1946.5620024888324,6797.52,58,0.0,12944.380000000001,2.6524770958031687,0.4862383063507877,5.162854935646942,0.47241231499525704,0.0,0.03675685544526162,0.3336153965223673,0.15721543303711408
C001733,15680727,Fang,49,Masculino,Paris,Franca,12400.36,121973.28,735,5,1,1,0,Moderado,2019-08-03,0,public_kaggle_churn_modelling,27,53702.08,1988.965925925926,2282.9839905538256,9044.06,507.35,2025-04-24,2024-01-10,3,7,16,24371.8,18328.989999999998,7797.18,3204.11,36715.19,10371.16,4364.57,2251.16,0.0,0.7407407407407407,4130.929230769231,3724.4696055914264,13315.369999999999,70,9.83626926960185,29330.28,2.3652764919728133,0.453833445557416,4.330687173598186,0.6836828294174081,0.19312399072810588,0.08127376071839303,0.041919419136093046,0.0
C001734,15752508,Docherty,32,Masculino,Berlim,Alemanha,4259.76,99462.8,614,7,2,1,1,Moderado,2017-08-02,0,public_kaggle_churn_modelling,31,27940.42,901.3038709677419,995.3119348448084,3309.67,105.16,2025-04-06,2024-01-29,1,25,14,18538.45,2919.72,3357.34,3124.91,16021.220000000001,0.0,3780.2599999999998,4796.76,3342.1800000000003,0.6774193548387096,1746.27625,1688.5235142766,5311.25,94,23.349390575994892,9401.97,2.2071595582849737,0.6634993317924356,6.559153567337126,0.5734065558069636,0.0,0.1352971787825666,0.17167816374986491,0.11961810166060498
C001735,15808846,Horton,21,Feminino,Berlim,Alemanha,13711.43,165878.76,672,3,2,1,1,Arrojado,2021-07-31,0,public_kaggle_churn_modelling,25,37103.2,1484.128,394.1463607806961,2076.73,790.8,2025-04-07,2024-01-04,0,24,15,0.0,16055.72,14329.54,6717.94,30849.81,1082.86,3191.52,1095.73,883.28,0.84,3091.933333333333,1439.2124026092335,5510.07,46,12.097845374260745,37103.2,2.7060051358611026,0.0,2.7060051358611026,0.8314595506587034,0.029185083766359775,0.08601737855494944,0.0295319541171651,0.023806032902822398
C001736,15727251,Vincent,30,Masculino,Paris,Franca,5164.82,117494.27,642,8,1,0,0,Moderado,2016-07-31,0,public_kaggle_churn_modelling,18,16158.130000000001,897.673888888889,1135.4984175819206,4769.83,251.37,2025-04-14,2024-02-01,1,17,15,7728.34,3375.83,1835.4,3218.56,6804.6900000000005,263.06,7728.34,691.69,670.35,0.7777777777777778,1242.933076923077,1991.698645425493,7728.34,107,22.748957369279086,8429.789999999999,1.6321556220739541,0.47829420855012306,3.1284981858031844,0.42113103434617744,0.016280349273090387,0.47829420855012306,0.042807552606644456,0.041486855223964655
C001737,15663489,Onio,29,Feminino,Berlim,Alemanha,16113.58,138577.34,633,0,1,1,0,Conservador,2024-07-28,0,public_kaggle_churn_modelling,27,95211.58,3526.3548148148147,4261.882374578317,16130.11,660.09,2025-04-12,2024-02-17,6,19,14,64022.840000000004,14339.789999999999,5963.99,10884.96,50012.07,1883.56,34009.85,9306.1,0.0,0.7407407407407407,7323.967692307692,6867.349110504909,18627.88,9,8.600034256819404,31188.739999999998,1.9355562202812782,0.6724270304095363,5.908778806447729,0.5252729762493176,0.019782887753779527,0.35720287385210914,0.09774126214479373,0.0
C001738,15683677,Schiavone,39,Masculino,Madrid,Espanha,3976.9,0.0,769,9,1,1,1,Moderado,2015-07-30,0,public_kaggle_churn_modelling,32,29946.79,935.8371875,917.2704503078489,2849.23,216.95,2025-04-23,2024-01-20,0,8,15,19646.86,4710.89,3590.21,1998.8300000000002,9787.52,2339.98,9612.029999999999,7636.08,571.18,0.53125,1996.4526666666668,2155.0805248875326,8042.450000000001,119,0.0,10299.93,2.5899394000352034,0.6560589632478139,7.530184314415751,0.32683035477258165,0.07813792396447165,0.32097029431201135,0.2549882641845754,0.01907316276635993
C001739,15596414,Chandler,41,Masculino,Madrid,Espanha,1542.53,107525.07,796,8,1,1,0,Moderado,2016-07-28,0,public_kaggle_churn_modelling,31,8556.53,276.0170967741936,299.13847353350747,1271.54,79.67,2025-04-02,2024-01-23,0,29,14,4023.5699999999997,2240.53,1230.93,1061.5,5389.82,81.95,2371.23,619.94,93.59,0.7096774193548387,611.1807142857143,529.8899129712523,1925.07,107,69.70695545629583,4532.96,2.9386527328479835,0.4702338447945603,5.5470752594763155,0.6299072170611216,0.00957748059084699,0.27712518976734724,0.07245226744953855,0.010937845131145452
C001740,15730639,Fiorentino,23,Masculino,Paris,Franca,5421.48,139224.92,715,7,2,1,0,Moderado,2017-07-27,0,public_kaggle_churn_modelling,33,32393.9,981.6333333333333,1119.6680443737182,4661.99,317.07,2025-04-23,2024-01-10,4,8,16,15566.27,6634.42,7118.03,3075.18,11843.34,16747.57,0.0,3006.1800000000003,796.81,0.7272727272727273,2024.61875,1512.160201988643,5068.59,94,25.68024229546176,16827.63,3.1038812280041617,0.480530902422987,5.975102739473355,0.3656040180404335,0.5169976446182769,0.0,0.09280080508984717,0.0245975322514424
C001741,15672132,Butusov,42,Feminino,Paris,Franca,3864.55,121453.63,695,7,1,0,0,Moderado,2017-07-26,0,public_kaggle_churn_modelling,29,27322.0,942.1379310344828,941.7277861780719,2835.52,196.51,2025-04-19,2024-01-05,0,12,16,19179.03,3137.7599999999998,3385.82,1619.39,8194.11,8472.48,9730.52,924.8899999999999,0.0,0.6206896551724138,1951.5714285714287,1458.0310054889208,5342.530000000001,95,31.427625467389475,8142.969999999999,2.1070939695436723,0.7019628870507283,7.069904646077809,0.29990886465119687,0.3100973574408901,0.356142302906083,0.03385147500183002,0.0
C001742,15742638,Wang,25,Feminino,Paris,Franca,3503.31,0.0,747,4,2,0,1,Moderado,2020-07-24,0,public_kaggle_churn_modelling,37,29015.96,784.2151351351351,898.828640069401,3003.72,154.68,2025-04-21,2024-01-07,0,10,16,19022.51,3104.87,2766.94,4121.64,15932.18,5847.8,6410.91,661.44,163.63,0.8108108108108109,1934.3973333333333,2115.953721187367,6687.339999999999,58,0.0,9993.45,2.852573708863903,0.6555878213231614,8.282441462502604,0.549083332069661,0.20153736081797743,0.22094426653469332,0.022795730349779917,0.0056393102278883755
C001743,15578603,Alexeieva,54,Feminino,Berlim,Alemanha,11516.08,77354.37,584,1,1,0,0,Conservador,2023-07-23,1,public_kaggle_churn_modelling,19,58679.63,3088.4015789473683,2968.050733134203,8233.67,521.89,2025-04-04,2024-02-03,6,27,14,43530.65,11636.07,2491.1,1021.81,22972.46,16168.58,9814.02,1946.42,7778.15,0.7894736842105263,4889.969166666667,5057.5041914555195,15160.08,22,6.717074733763572,15148.98,1.3154632479107473,0.7418357954881447,5.095451750943029,0.3914895168902735,0.27553991052772486,0.1672474758276424,0.03317028413437508,0.13255281261998414
C001744,15726088,Vinogradova,40,Masculino,Paris,Franca,1894.62,0.0,476,6,1,1,1,Conservador,2018-07-23,0,public_kaggle_churn_modelling,33,16415.420000000002,497.43696969696975,463.418659654022,1516.05,81.8,2025-04-30,2024-01-09,0,1,16,10945.82,2427.88,1550.6499999999999,1491.07,9971.470000000001,2499.44,2702.59,1094.99,146.93,0.7878787878787878,1262.7246153846156,1214.5688601832846,4174.6900000000005,82,0.0,5469.599999999999,2.886911359533838,0.6668010931185433,8.664228182960173,0.6074453166595798,0.15226171489977106,0.16463727397775993,0.06670496399117415,0.00895073047171501
C001745,15682533,Hughes,39,Feminino,Paris,Franca,15575.89,79259.99,850,7,1,0,1,Arrojado,2017-07-22,0,public_kaggle_churn_modelling,29,95964.67,3309.1265517241377,3196.53365900166,10722.17,384.42,2025-03-15,2024-02-09,6,47,13,56134.82,18606.81,8499.55,12723.49,38562.85,1316.13,44729.479999999996,3099.54,8256.67,0.6896551724137931,7997.055833333333,7196.352310681064,26442.559999999998,95,5.088633137496477,39829.850000000006,2.5571476172469123,0.584952983217678,6.161103474665011,0.4018442412191903,0.013714734808133035,0.466103619175682,0.03229876161716599,0.08603864317982858
C001746,15772995,Ts'ao,30,Masculino,Paris,Franca,6273.79,116295.29,529,2,1,1,0,Conservador,2022-07-20,0,public_kaggle_churn_modelling,22,29888.81,1358.5822727272728,1384.1511739550906,5111.89,135.75,2025-04-27,2024-01-18,3,4,16,18484.38,5637.45,3449.31,2317.67,12349.78,8815.560000000001,4147.71,4575.76,0.0,0.7272727272727273,2717.1645454545455,2756.440730414364,10198.45,34,18.53668834946659,11404.43,1.8177895657967513,0.618438137885048,4.764075622550324,0.4131907560053411,0.2949451650969042,0.13877133281652898,0.15309274608122572,0.0
C001747,15765694,Bage,59,Feminino,Madrid,Espanha,10855.01,0.0,584,1,1,0,1,Conservador,2023-07-19,1,public_kaggle_churn_modelling,29,55069.24,1898.9393103448276,2208.347419173653,9259.57,520.23,2025-04-08,2024-02-14,4,23,14,28640.72,10669.94,10976.75,4781.83,24734.96,16824.75,6470.99,5361.07,1677.47,0.8275862068965517,4236.095384615384,3602.6999443325262,10919.83,22,0.0,26428.52,2.434684076753499,0.52008562311737,5.0731634517149224,0.44916109247194985,0.30551992364521463,0.11750643371871484,0.09735144338291213,0.03046110678120853
C001748,15659486,Yudina,34,Masculino,Berlim,Alemanha,1252.91,74309.81,586,9,1,1,0,Conservador,2015-07-20,0,public_kaggle_churn_modelling,29,5566.3,191.94137931034484,218.81725783539332,882.09,63.64,2025-02-23,2024-01-01,0,67,14,2444.1400000000003,1281.8,1474.53,365.83,4567.09,68.9,213.14,581.94,135.23000000000002,0.5517241379310345,428.1769230769231,325.4001204513354,1140.68,119,59.30977484416278,3122.16,2.491926794422584,0.43909598835851466,4.442697400451748,0.8204893735515513,0.012378060830354096,0.038291144925713665,0.10454700609022152,0.024294414602159427
C001749,15568963,Naquin,34,Masculino,Berlim,Alemanha,14642.45,152797.9,674,2,1,1,0,Conservador,2022-07-17,1,public_kaggle_churn_modelling,16,59351.45,3709.465625,4215.4518018182725,12161.09,775.27,2025-03-06,2024-02-13,4,56,13,42679.520000000004,7898.26,3737.5299999999997,5036.139999999999,21266.760000000002,9945.26,12009.73,5423.11,10706.59,0.75,5935.1449999999995,5246.656184475446,13761.74,34,10.43526868795864,16671.93,1.1386024879716168,0.7190981854697738,4.053382459902544,0.35831913120909437,0.16756557758909008,0.20234939500214402,0.09137283082384676,0.18039306537582486
